id,text,amount,filename,page,line_num
25254,2.1.2 ค่าใช้สอย 1390280 บาท,1390280,65071.pdf,30,27
25255,2.1.3 ค่าวัสดุ 255800 บาท,255800,65071.pdf,31,1
25256,2.2 ค่าสาธารณูปโภค| 1124800 บาท,1124800,65071.pdf,31,4
25257,3. งบลงทุน 3739010 บาท,3739010,65071.pdf,31,6
25258,3.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง 3739010 บาท,3739010,65071.pdf,31,7
25259,3.1.1 ค่าครุภัณฑ์ 39010 บาท,39010,65071.pdf,31,8
25260,05198-1 1 ตู้บานเลื่อนกระจก ขนาด 87654065952 มม. 18 3500 บาท,3500,65071.pdf,31,9
25261,"05198-2 (2 ตู้บานเลื่อนกระจก ขนาด 1,48714061876 มม. 2ตู้ 11000 บาท",11000,65071.pdf,31,11
25262,05199-6 (3) เครื่องคอมพิวเตอร์โน้ตบุ๊ก สําหรับงานสํานักงาน พร้อมโปรแกรมระบบปฏิบัติการ (OS) แบบ GGWAบ๒#ที่มีลิขสิทธิ์ถูกต้องตามกฎหมาย 1  เครื่อง 24510 บาท,24510,65071.pdf,31,13
25263,3.1.2 ค่าที่ดินและสิ่งก่อสร้าง 3700000 บาท,3700000,65071.pdf,31,17
25264,05308-9 ปรับปรุงสํานักงานเขตคลองสามวา 3700000 บาท,3700000,65071.pdf,31,18
25265,งาน: ปกครอง 11677340 บาท,11677340,65071.pdf,32,1
25266,1. งบบุคลากร 6673620 บาท,6673620,65071.pdf,32,2
25267,1.1 เงินเดือน 5373480 บาท,5373480,65071.pdf,32,3
25268,01101-1 อัตราเดิม 11 อัตรา 4997520 บาท,4997520,65071.pdf,32,4
25269,01102-1 เงินเลื่อนขั้น 45480 บาท,45480,65071.pdf,32,5
25270,01106-1 เงินประจําตําแหน่ง 152640 บาท,152640,65071.pdf,32,6
25271,01107-1 เงินค่าตอบแทนรายเดือนของข้าราชการ 177840 บาท,177840,65071.pdf,32,7
25272,1.2 ค่าจ้างประจํา 1091820 บาท,1091820,65071.pdf,32,8
25273,01201-1 อัตราเดิม 4 อัตรา 1058280 บาท,1058280,65071.pdf,32,9
25274,01202-1 เงินเพิ่มค่าจ้างประจํา 9780 บาท,9780,65071.pdf,32,10
25275,01205-1 เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา 14400 บาท,14400,65071.pdf,32,11
25276,01206-1 เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา 9360 บาท,9360,65071.pdf,32,12
25277,1.3 ค่าจ้างชั่วคราว 172800 บาท,172800,65071.pdf,32,13
25278,02101-1 ค่าจ้างชั่วคราว 1 อัตรา 135360 บาท,135360,65071.pdf,32,14
25279,02102-1 3 นเพิ่มกา รครอ งซีพชั่วครา วของลู กจ้างชั่วค ราว 8640 บาท,8640,65071.pdf,32,15
25280,02103-1 เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว 28800 บาท,28800,65071.pdf,32,16
25281,1.4 ค่าตอบแทน ใช้สอยและวัสดุ[ 35520 บาท,35520,65071.pdf,32,17
25282,03217-1 เงินสมทบกองทุนประกันสังคม 8640 บาท,8640,65071.pdf,32,18
25283,03611-1 ค่าเครื่องแต่งกาย 4680 บาท,4680,65071.pdf,32,19
25284,03122-1 เงินตอบแทนพิเศษของข้าราชการ 22200 บาท,22200,65071.pdf,32,20
25285,2. งบดําเนินงาน 4396620 บาท,4396620,65071.pdf,32,21
25286,2.1 ค่าตอบแทน ใช้สอยและวัสดุ 2709420 บาท,2709420,65071.pdf,32,22
25287,2.1.1 ค่าตอบแทน 240300 บาท,240300,65071.pdf,32,23
25288,2.1.2 ค่าใช้สอย 2085420 บาท,2085420,65071.pdf,32,26
25289,2.1.3 ค่าวัสดุ 383700 บาท,383700,65071.pdf,32,30
25290,2.2 ค่าสาธารณูปโภค| 1687200 บาท,1687200,65071.pdf,33,1
25291,3. งบรายจ่ายอื่น 607100 บาท,607100,65071.pdf,33,3
25292,07110-1 1 ค่าใช้จ่ายเกี่ยวกับการสนับสนุนกิจการ อาสาสมัครป้องกันภัยฝ่ายพลเรือน 352000 บาท,352000,65071.pdf,33,4
25293,07199-2 (2 ค่าใช้จ่ายในการเตรียมงานรับเสด็จพระบาทสมเด็จ พระปรเมนทรรามาธิบดีศรีสินทร มหาวชิราลงกรณ พระวชิรเกล้าเจ้าอยู่หัว เสด็จพระราชดําเนินทรงเปิดงาน เมาลิดกลางแห่งประเทศไทย 255100 บาท,255100,65071.pdf,33,6
25294,งาน: บริหารทั่วไปและบริการทะเบียน 8128200 บาท,8128200,65071.pdf,34,1
25295,1. งบบุคลากร 7201900 บาท,7201900,65071.pdf,34,2
25296,1.1 เงินเดือน 6904500 บาท,6904500,65071.pdf,34,3
25297,01101-1 อัตราเดิม 16 อัตรา 6474100 บาท,6474100,65071.pdf,34,4
25298,01102-1 เงินเลื่อนขั้น 388400 บาท,388400,65071.pdf,34,5
25299,01107-1 เงินค่าตอบแทนรายเดือนของข้าราชการ 42000 บาท,42000,65071.pdf,34,6
25300,1.2 ค่าจ้างประจํา 296100 บาท,296100,65071.pdf,34,7
25301,01201-1 อัตราเดิม 1 อัตรา 279300 บาท,279300,65071.pdf,34,8
25302,01202-1 เงินเพิ่มค่าจ้างประจํา 16800 บาท,16800,65071.pdf,34,9
25303,1.3 ค่าตอบแทน ใช้สอยและวัสดุ[ 1300 บาท,1300,65071.pdf,34,10
25304,03611-1 ค่าเครื่องแต่งกาย 1300 บาท,1300,65071.pdf,34,11
25305,2. งบดําเนินงาน 926300 บาท,926300,65071.pdf,34,12
25306,2.1 ค่าตอบแทน 354000 บาท,354000,65071.pdf,34,14
25307,2.2 ค่าใช้สอย 378500 บาท,378500,65071.pdf,34,16
25308,2.3 ค่าวัสดุ 193800 บาท,193800,65071.pdf,34,20
25309,งาน: บริหารทั่วไปและบริหารการคลัง 6469700 บาท,6469700,65071.pdf,35,1
25310,1. งบบุคลากร 5420700 บาท,5420700,65071.pdf,35,2
25311,1.1 เงินเดือน 5151600 บาท,5151600,65071.pdf,35,3
25312,01101-1 อัตราเดิม 13 อัตรา 4820300 บาท,4820300,65071.pdf,35,4
25313,01102-1 เงินเลื่อนขั้น 289300 บาท,289300,65071.pdf,35,5
25314,01107-1 เงินค่าตอบแทนรายเดือนของข้าราชการ 42000 บาท,42000,65071.pdf,35,6
25315,1.2 ค่าจ้างประจํา 169800 บาท,169800,65071.pdf,35,7
25316,01201-1 อัตราเดิม 1 อัตรา 146800 บาท,146800,65071.pdf,35,8
25317,01202-1 เงินเพิ่มค่าจ้างประจํา 8900 บาท,8900,65071.pdf,35,9
25318,01205-1 เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา 14100 บาท,14100,65071.pdf,35,10
25319,1.3 ค่าตอบแทน ใช้สอยและวัสดุ[ 99300 บาท,99300,65071.pdf,35,11
25320,03293-1 เงินสมทบเข้ากองทุนเงินทดแทน 98000 บาท,98000,65071.pdf,35,12
25321,03611-1 ค่าเครื่องแต่งกาย 1300 บาท,1300,65071.pdf,35,13
25322,2. งบดําเนินงาน 1049000 บาท,1049000,65071.pdf,35,14
25323,2.1 ค่าตอบแทน ใช้สอยและวัสดุ 824000 บาท,824000,65071.pdf,35,15
25324,2.1.1 ค่าตอบแทน 267400 บาท,267400,65071.pdf,35,16
25325,2.1.2 ค่าใช้สอย 344200 บาท,344200,65071.pdf,35,18
25326,2.1.3 ค่าวัสดุ 212400 บาท,212400,65071.pdf,35,23
25327,2.2 ค่าสาธารณูปโภค| 225000 บาท,225000,65071.pdf,35,28
25328,งาน: บริหารทั่วไปและจัดเก็บรายได้ 1166320 บาท,1166320,65071.pdf,36,1
25329,1. งบบุคลากร 4838600 บาท,4838600,65071.pdf,36,2
25330,1.1 เงินเดือน 4285400 บาท,4285400,65071.pdf,36,3
25331,01101-1 อัตราเดิม 12 อัตรา 4003200 บาท,4003200,65071.pdf,36,4
25332,01102-1 เงินเลื่อนขั้น 240200 บาท,240200,65071.pdf,36,5
25333,01107-1 เงินค่าตอบแทนรายเดือนของข้าราชการ 42000 บาท,42000,65071.pdf,36,6
25334,1.2 ค่าจ้างประจํา 550600 บาท,550600,65071.pdf,36,7
25335,01201-1 อัตราเดิม 2 อัตรา 519400 บาท,519400,65071.pdf,36,8
25336,01202-1 เงินเพิ่มค่าจ้างประจํา 31200 บาท,31200,65071.pdf,36,9
25337,1.3 ค่าตอบแทน ใช้สอยและวัสดุ[ 2600 บาท,2600,65071.pdf,36,10
25338,03611-1 ค่าเครื่องแต่งกาย 2600 บาท,2600,65071.pdf,36,11
25339,2. งบดําเนินงาน 2608100 บาท,2608100,65071.pdf,36,12
25340,2.1 ค่าตอบแทน ใช้สอยและวัสดุ 505800 บาท,505800,65071.pdf,36,13
25341,2.1.1 ค่าตอบแทน 84000 บาท,84000,65071.pdf,36,14
25342,2.1.2 ค่าใช้สอย 201800 บาท,201800,65071.pdf,36,16
25343,2.1.3 ค่าวัสดุ 220000 บาท,220000,65071.pdf,36,20
25344,2.2 ค่าสาธารณูปโภค| 2 102300 บาท,2102300,65071.pdf,36,25
25345,3. งบลงทุน 319620 บาท,319620,65071.pdf,37,1
25346,05105-2 1 เครื่องคอมพิวเตอร์ สําหรับงานสํานักงาน (จอแสดงภาพขนาดไม่น้อยกว่า 19 นิ้ว) พร้อมโปรแกรม ระบบปฏิบัติการ (OS) แบบ GGWAนยค ที่มีลิขสิทธิ์ถูกต้อง ตามกฎหมาย 12 เครื่อง 306120 บาท,306120,65071.pdf,37,4
25347,05119-1 2 เครื่องโทรสาร แบบใช้กระดาษธรรมดา ส่งเอกสารได้ครั้งละ 20 แผ่น 1 เครื่อง 13500 บาท,13500,65071.pdf,37,8
